116088.85156250,-595134.18750000,1115.11975098
116089.11718750,-595132.81250000,1119.41687012
116089.46875000,-595130.81250000,1117.44787598
116089.68750000,-595129.43750000,1113.49206543
116089.65625000,-595129.43750000,1109.24084473
116089.89062500,-595128.81250000,1126.28601074
116089.92187500,-595128.06250000,1112.68249512
116090.04687500,-595127.37500000,1112.75439453
116090.20312500,-595126.75000000,1117.93798828
116090.81250000,-595123.37500000,1119.25598145
116091.04687500,-595122.00000000,1117.93029785
116091.16406250,-595121.31250000,1117.06335449
116091.55468750,-595119.31250000,1121.12048340
116092.01562500,-595116.56250000,1118.25451660
116092.63281250,-595113.18750000,1120.04467773
116092.88281250,-595111.87500000,1120.80859375
116092.86718750,-595111.87500000,1118.40759277
116093.22656250,-595109.81250000,1117.83642578
116093.60156250,-595107.81250000,1120.01647949
116093.68750000,-595107.12500000,1114.53076172
116093.71875000,-595107.12500000,1119.24328613
116093.84375000,-595106.43750000,1119.68151855
116094.07812500,-595105.06250000,1118.93750000
116094.78906250,-595101.00000000,1115.91955566
116095.18750000,-595099.00000000,1121.57458496
116095.53906250,-595097.00000000,1119.57507324
116095.66406250,-595096.31250000,1121.11486816
116095.75781250,-595095.62500000,1117.10351563
116096.02343750,-595094.25000000,1119.63928223
116096.12500000,-595093.56250000,1117.67480469
116096.35156250,-595092.18750000,1114.99255371
116096.63281250,-595090.87500000,1120.71752930
116096.98437500,-595088.87500000,1119.98059082
116097.35156250,-595086.81250000,1120.63952637
116097.60156250,-595085.50000000,1121.47277832
116097.81250000,-595084.12500000,1116.68542480
116098.18750000,-595082.06250000,1119.33593750
116098.32031250,-595081.43750000,1121.18225098
116098.67968750,-595079.37500000,1120.61279297
116098.79687500,-595078.68750000,1120.18750000
116098.91406250,-595078.00000000,1119.24755859
116099.15625000,-595076.68750000,1119.36633301
116099.38281250,-595075.31250000,1117.26660156
116099.52343750,-595074.62500000,1120.51513672
116099.86718750,-595072.62500000,1118.19189453
116099.87500000,-595072.62500000,1119.20849609
116100.22656250,-595070.56250000,1117.89208984
116100.71875000,-595067.87500000,1119.03723145
116100.86718750,-595067.18750000,1123.80163574
116101.68750000,-595062.43750000,1121.02246094
116101.78906250,-595061.75000000,1117.23596191
116101.77343750,-595061.75000000,1115.00683594
116102.03125000,-595060.37500000,1117.99377441
116101.99218750,-595060.37500000,1111.75756836
116102.54687500,-595057.68750000,1123.49597168
116102.62500000,-595057.00000000,1117.36694336
116102.86718750,-595055.62500000,1117.70104980
116102.98437500,-595054.93750000,1117.19897461
116103.12500000,-595054.31250000,1120.17858887
116103.24218750,-595053.62500000,1119.84594727
116104.42968750,-595046.81250000,1118.51269531
116104.67968750,-595045.50000000,1120.60876465
116104.79687500,-595044.81250000,1119.43078613
116104.90625000,-595044.12500000,1118.48620605
116105.15625000,-595042.75000000,1120.12744141
116105.15625000,-595042.75000000,1119.52380371
116105.26562500,-595042.06250000,1118.50378418
116105.75781250,-595039.37500000,1120.17114258
116105.99218750,-595038.00000000,1120.47912598
116105.98437500,-595038.00000000,1118.81774902
116106.11718750,-595037.31250000,1121.11059570
116106.22656250,-595036.68750000,1118.84558105
116106.35156250,-595036.00000000,1119.92578125
116106.52343750,-595035.31250000,1128.30322266
116106.59375000,-595034.62500000,1121.00939941
116106.71093750,-595033.93750000,1120.86743164
116107.14062500,-595031.93750000,1130.68798828
116107.04687500,-595031.87500000,1116.68591309
116107.07031250,-595031.93750000,1120.77612305
116107.19531250,-595031.25000000,1121.83081055
116107.19531250,-595031.25000000,1121.03540039
116107.31250000,-595030.56250000,1120.77465820
116107.69531250,-595028.56250000,1124.46582031
116107.91406250,-595027.18750000,1121.99829102
116107.87500000,-595027.12500000,1116.09265137
116108.01562500,-595026.50000000,1120.06481934
116109.16406250,-595020.43750000,1131.25000000
116109.23437500,-595019.68750000,1124.34228516
116109.23437500,-595019.68750000,1124.16198730
116109.69531250,-595017.00000000,1121.14599609
116110.02343750,-595014.93750000,1117.41125488
116110.03125000,-595014.93750000,1118.88928223
116110.15625000,-595014.25000000,1119.93664551
116110.31250000,-595013.62500000,1124.69116211
116110.57031250,-595012.25000000,1128.22326660
116110.67187500,-595011.56250000,1125.55297852
116110.64062500,-595011.56250000,1121.51440430
116110.89062500,-595010.18750000,1122.71386719
116111.35156250,-595007.50000000,1120.69665527
116111.71093750,-595005.43750000,1121.16467285
116111.82031250,-595004.75000000,1120.60559082
116112.03906250,-595003.37500000,1117.67810059
116112.17187500,-595002.68750000,1119.51745605
116112.41406250,-595001.37500000,1120.03784180
116112.64062500,-595000.00000000,1118.56896973
116112.77343750,-594999.31250000,1121.15307617
116112.86718750,-594998.62500000,1117.17016602
116112.86718750,-594998.62500000,1117.01098633
116113.25781250,-594996.62500000,1122.73217773
116113.23437500,-594996.62500000,1119.57165527
116113.35156250,-594995.93750000,1118.83764648
116113.35937500,-594995.93750000,1119.95898438
116113.35156250,-594995.93750000,1119.23620605
116113.70312500,-594993.87500000,1117.97570801
116113.82812500,-594993.18750000,1119.80273438
116113.82031250,-594993.18750000,1118.33081055
116115.03906250,-594986.43750000,1123.83666992
116115.03125000,-594986.43750000,1122.39440918
116115.57812500,-594983.00000000,1116.42333984
116115.62500000,-594983.00000000,1122.65600586
116115.75000000,-594982.37500000,1124.05395508
116115.75000000,-594982.37500000,1124.24621582
116116.46093750,-594978.25000000,1124.53784180
116116.57812500,-594977.62500000,1124.09057617
116116.90625000,-594975.56250000,1121.09655762
116117.03906250,-594974.87500000,1122.31054688
116117.04687500,-594974.87500000,1123.70910645
116117.03125000,-594974.87500000,1121.31530762
116117.15625000,-594974.18750000,1122.21289063
116117.72656250,-594970.81250000,1120.07946777
116117.86718750,-594970.12500000,1122.84155273
116118.00000000,-594969.43750000,1125.54174805
116117.98437500,-594969.43750000,1123.10803223
116118.10937500,-594968.75000000,1124.00012207
116118.06250000,-594968.75000000,1117.20312500
116118.23437500,-594968.06250000,1125.56799316
116118.27343750,-594968.12500000,1131.38281250
116118.56250000,-594966.06250000,1121.45898438
116119.52343750,-594960.62500000,1124.51745605
116119.75000000,-594959.25000000,1123.39392090
116119.76562500,-594959.25000000,1125.03918457
116120.00000000,-594957.87500000,1124.95056152
116120.33593750,-594955.87500000,1122.54016113
116120.93750000,-594952.43750000,1124.36694336
116120.95312500,-594952.50000000,1126.72424316
116121.07031250,-594951.81250000,1126.48193359
116121.17968750,-594951.12500000,1125.40539551
116121.30468750,-594950.43750000,1127.02478027
116121.27343750,-594950.43750000,1122.85913086
116121.53906250,-594949.06250000,1126.37292480
116121.65625000,-594948.37500000,1126.28906250
116121.98437500,-594946.37500000,1123.25769043
116121.99218750,-594946.37500000,1124.61450195
116122.10937500,-594945.68750000,1123.87976074
116122.13281250,-594945.68750000,1128.12683105
116122.57812500,-594942.93750000,1123.95812988
116123.18750000,-594939.56250000,1126.10754395
116123.42187500,-594938.18750000,1125.74328613
116123.53906250,-594937.50000000,1125.79211426
116123.51562500,-594937.50000000,1122.25659180
116124.21875000,-594933.43750000,1122.59997559
116124.23437500,-594933.43750000,1125.24450684
116124.60156250,-594931.43750000,1127.94738770
116124.82031250,-594930.06250000,1125.94421387
116125.14062500,-594928.00000000,1121.55773926
116125.39843750,-594926.62500000,1125.20214844
116125.75781250,-594924.62500000,1125.97387695
116126.00781250,-594923.25000000,1127.83190918
116126.02343750,-594923.25000000,1130.17407227
116126.11718750,-594922.56250000,1127.54736328
116126.16406250,-594922.62500000,1134.51257324
116126.61718750,-594919.87500000,1131.45043945
116126.59375000,-594919.87500000,1128.26562500
116126.69531250,-594919.18750000,1126.38684082
116126.71093750,-594919.18750000,1128.50219727
116126.84375000,-594918.50000000,1131.45544434
116126.82812500,-594918.50000000,1128.76794434
116126.83593750,-594918.50000000,1130.03515625
116126.85156250,-594918.50000000,1131.53491211
116127.05468750,-594917.18750000,1127.99914551
116127.17968750,-594916.50000000,1128.65795898
116127.42968750,-594915.12500000,1131.37268066
116127.65625000,-594913.75000000,1130.26696777
116128.00000000,-594911.75000000,1128.57250977
116128.00781250,-594911.75000000,1129.74108887
116128.12500000,-594911.06250000,1129.99865723
116128.23437500,-594910.37500000,1129.08007813
116128.35156250,-594909.68750000,1128.62365723
116128.67187500,-594907.62500000,1124.03356934
116128.86718750,-594907.00000000,1135.55737305
116128.92968750,-594906.31250000,1128.13061523
116129.16406250,-594904.93750000,1128.64416504
116129.16406250,-594904.93750000,1128.49536133
116129.77343750,-594901.56250000,1132.08801270
116129.86718750,-594900.87500000,1128.09191895
116129.88281250,-594900.87500000,1130.66271973
116129.89843750,-594900.87500000,1132.74658203
116130.00781250,-594900.18750000,1131.77661133
116130.10937500,-594899.50000000,1129.27722168
116130.21875000,-594898.81250000,1128.65356445
116130.23437500,-594898.81250000,1131.04199219
116130.25000000,-594898.81250000,1132.44531250
116130.35937500,-594898.18750000,1131.58374023
116130.48437500,-594897.50000000,1132.57678223
116130.59375000,-594896.81250000,1132.03063965
116130.74218750,-594896.12500000,1136.49804688
116130.83593750,-594895.43750000,1132.96191406
116130.95312500,-594894.75000000,1132.89306641
116131.07031250,-594894.06250000,1133.12634277
116131.31250000,-594892.75000000,1133.54443359
116131.53906250,-594891.37500000,1133.10620117
116131.63281250,-594890.68750000,1129.33007813
116131.76562500,-594890.00000000,1131.16381836
116132.12500000,-594888.00000000,1132.71655273
116132.23437500,-594887.31250000,1131.82275391
116132.39843750,-594886.62500000,1138.08776855
116132.47656250,-594885.93750000,1132.78454590
116132.85156250,-594883.93750000,1135.61877441
116132.97656250,-594883.25000000,1136.85192871
116133.31250000,-594881.18750000,1135.18493652
116133.44531250,-594880.56250000,1136.94824219
116133.55468750,-594879.87500000,1136.31750488
116133.92187500,-594877.81250000,1138.14416504
116133.90625000,-594877.81250000,1136.05822754
116134.03906250,-594877.12500000,1138.14477539
116134.48437500,-594874.43750000,1134.14648438
116134.63281250,-594873.75000000,1139.39624023
116135.57031250,-594868.31250000,1138.69836426
116136.52343750,-594862.93750000,1139.65576172
116136.53906250,-594862.93750000,1142.44689941
116137.10937500,-594859.50000000,1139.51477051
116137.21875000,-594858.81250000,1137.79577637
116137.35156250,-594858.18750000,1140.37084961
116137.46875000,-594857.50000000,1139.35314941
116138.06250000,-594854.12500000,1140.20935059
116138.30468750,-594852.75000000,1141.72534180
116138.55468750,-594851.37500000,1142.85864258
116138.64062500,-594850.68750000,1138.69177246
116138.67187500,-594850.68750000,1142.88024902
116139.14062500,-594848.00000000,1142.69189453
116139.60937500,-594845.31250000,1142.01440430
116139.73437500,-594844.62500000,1142.77770996
116139.83593750,-594843.93750000,1139.96069336
116140.07031250,-594842.56250000,1139.28735352
116140.20312500,-594841.87500000,1141.20886230
116140.43750000,-594840.56250000,1141.44384766
116141.07812500,-594837.18750000,1148.54235840
116141.77343750,-594833.12500000,1145.76928711
116142.38281250,-594829.68750000,1147.02075195
116142.66406250,-594828.37500000,1154.15234375
116142.82812500,-594827.00000000,1142.81481934
116142.97656250,-594826.31250000,1147.38366699
116144.53125000,-594817.50000000,1147.85827637
116144.77343750,-594816.18750000,1147.56652832
116145.00781250,-594814.81250000,1147.19543457
116145.56250000,-594811.37500000,1140.81481934
116145.95312500,-594809.37500000,1145.18969727
116146.10937500,-594808.75000000,1150.84375000
116146.07812500,-594808.68750000,1145.60742188
116146.67968750,-594805.31250000,1145.89086914
116146.66406250,-594805.31250000,1143.46252441
116147.27343750,-594801.93750000,1147.52221680
116147.28906250,-594801.93750000,1149.17773438
116147.27343750,-594801.93750000,1147.54663086
116147.76562500,-594799.25000000,1148.01721191
116147.78125000,-594799.25000000,1150.75146484
116147.75000000,-594799.25000000,1146.47998047
116148.12500000,-594797.18750000,1147.11071777
116148.14062500,-594797.18750000,1149.42797852
116148.26562500,-594796.56250000,1150.28283691
116148.36718750,-594795.87500000,1147.29028320
116148.62500000,-594794.50000000,1150.19909668
116148.85937500,-594793.12500000,1149.03747559
116148.82812500,-594793.12500000,1143.55822754
116149.09375000,-594791.81250000,1147.33691406
116149.34375000,-594790.43750000,1148.04077148
116149.58593750,-594789.06250000,1148.15881348
116149.96875000,-594787.06250000,1150.63159180
