122123.04687500,-680740.18750000,2086.28247070
122123.03906250,-680740.18750000,2085.41040039
122123.04687500,-680740.18750000,2086.54296875
122123.15625000,-680739.56250000,2086.83935547
122123.14843750,-680739.56250000,2086.72338867
122123.14843750,-680739.56250000,2085.81835938
122123.25000000,-680738.87500000,2086.95068359
122123.25781250,-680738.87500000,2087.46801758
122123.25000000,-680738.87500000,2086.85742188
122123.25000000,-680738.87500000,2086.90795898
122123.37500000,-680738.18750000,2090.39184570
122123.35156250,-680738.18750000,2087.11132813
122123.34375000,-680738.18750000,2085.58789063
122123.35937500,-680738.18750000,2087.28540039
122123.35156250,-680738.18750000,2086.10131836
122123.32031250,-680738.18750000,2081.88427734
122123.35156250,-680738.18750000,2086.84326172
122123.45312500,-680737.50000000,2086.79492188
122123.45312500,-680737.50000000,2086.63793945
122123.46093750,-680737.50000000,2087.65893555
122123.55468750,-680736.81250000,2087.41821289
122123.55468750,-680736.81250000,2086.79394531
122123.65625000,-680736.12500000,2086.88208008
122123.65625000,-680736.12500000,2087.50463867
122123.75000000,-680735.43750000,2086.48022461
122123.85937500,-680734.75000000,2088.12353516
122123.85937500,-680734.75000000,2087.82958984
122123.96093750,-680734.06250000,2087.70117188
122123.96093750,-680734.06250000,2087.77905273
122123.96875000,-680734.06250000,2088.95385742
122124.06250000,-680733.37500000,2087.85839844
122124.05468750,-680733.37500000,2087.22802734
122124.05468750,-680733.37500000,2087.07788086
122124.06250000,-680733.37500000,2087.89062500
122124.16406250,-680732.68750000,2088.33374023
122124.26562500,-680732.06250000,2087.99389648
122124.35937500,-680731.37500000,2087.08569336
122124.35937500,-680731.37500000,2087.49291992
122124.35937500,-680731.37500000,2087.89892578
122124.56250000,-680730.00000000,2087.85327148
122124.57812500,-680730.00000000,2089.57910156
122124.56250000,-680730.00000000,2087.89941406
122124.56250000,-680730.00000000,2088.11718750
122124.67968750,-680729.31250000,2090.28662109
122124.65625000,-680729.31250000,2087.33593750
122124.76562500,-680728.62500000,2088.12817383
122124.88281250,-680727.93750000,2090.04199219
122124.86718750,-680727.93750000,2088.64477539
122124.97656250,-680727.25000000,2089.45825195
122124.96875000,-680727.25000000,2088.63110352
122124.96875000,-680727.25000000,2088.60546875
122125.07031250,-680726.56250000,2088.54907227
122125.06250000,-680726.56250000,2087.88989258
122125.07031250,-680726.56250000,2088.78417969
122125.17187500,-680725.87500000,2088.95800781
122125.17187500,-680725.87500000,2088.30102539
122125.27343750,-680725.25000000,2088.61352539
122125.27343750,-680725.25000000,2089.11914063
122125.28125000,-680725.25000000,2089.71899414
122125.57812500,-680723.18750000,2088.93945313
122125.57812500,-680723.18750000,2089.62817383
122125.57031250,-680723.18750000,2088.54125977
122125.57812500,-680723.18750000,2089.46191406
122125.57031250,-680723.18750000,2088.72509766
122125.67968750,-680722.50000000,2089.48535156
122125.67968750,-680722.50000000,2089.07836914
122125.67968750,-680722.50000000,2089.62866211
122125.77343750,-680721.81250000,2088.39111328
122125.78125000,-680721.81250000,2089.25244141
122125.88281250,-680721.12500000,2089.16333008
122125.87500000,-680721.12500000,2088.44726563
122125.98437500,-680720.43750000,2089.63427734
122125.97656250,-680720.43750000,2089.20556641
122126.08593750,-680719.75000000,2090.07226563
122126.08593750,-680719.75000000,2090.06738281
122126.28906250,-680718.43750000,2090.26660156
122126.38281250,-680717.75000000,2089.43383789
122126.38281250,-680717.75000000,2088.75292969
122126.39062500,-680717.75000000,2090.25146484
122126.39843750,-680717.75000000,2090.97827148
122126.39062500,-680717.75000000,2090.82177734
122126.58593750,-680716.37500000,2089.74194336
122126.60156250,-680716.37500000,2091.32641602
122126.59375000,-680716.37500000,2090.22680664
122126.58593750,-680716.37500000,2089.10668945
122126.67187500,-680715.68750000,2087.52709961
122126.69531250,-680715.68750000,2091.15380859
122126.79687500,-680715.00000000,2091.19946289
122126.79687500,-680715.00000000,2090.71411133
122126.89843750,-680714.31250000,2090.63623047
122127.00000000,-680713.62500000,2091.28393555
122127.00000000,-680713.62500000,2090.71850586
122127.00000000,-680713.62500000,2090.60620117
122127.10156250,-680712.93750000,2091.01123047
122127.10937500,-680712.93750000,2092.15991211
122127.10156250,-680712.93750000,2091.36621094
122127.20312500,-680712.25000000,2091.30126953
122127.20312500,-680712.31250000,2090.79443359
122127.20312500,-680712.25000000,2091.24438477
122127.30468750,-680711.62500000,2091.27954102
122127.30468750,-680711.62500000,2091.12426758
122127.40625000,-680710.93750000,2091.57470703
122127.39843750,-680710.93750000,2090.22680664
122127.51562500,-680710.25000000,2092.78515625
122127.60937500,-680709.56250000,2091.60693359
122127.71093750,-680708.87500000,2091.34594727
122127.70312500,-680708.87500000,2090.46826172
122127.71093750,-680708.87500000,2091.91308594
122127.81250000,-680708.18750000,2091.23437500
122127.80468750,-680708.18750000,2090.19824219
122127.81250000,-680708.18750000,2091.23974609
122127.91406250,-680707.50000000,2091.40087891
122127.91406250,-680707.50000000,2091.26196289
122128.01562500,-680706.81250000,2091.66503906
122128.01562500,-680706.81250000,2091.29394531
122127.98437500,-680706.81250000,2087.35864258
122128.10937500,-680706.12500000,2090.68188477
122128.11718750,-680706.12500000,2092.01733398
122128.21875000,-680705.50000000,2091.54492188
122128.21093750,-680705.50000000,2091.03125000
122128.21875000,-680705.50000000,2091.68847656
122128.21875000,-680705.50000000,2091.54199219
122128.32031250,-680704.81250000,2092.06298828
122128.32031250,-680704.81250000,2091.47338867
122128.32031250,-680704.81250000,2092.31909180
122128.31250000,-680704.81250000,2090.79882813
122128.31250000,-680704.81250000,2091.01220703
122128.42187500,-680704.12500000,2092.52441406
122128.42187500,-680704.12500000,2091.83129883
122128.53125000,-680703.43750000,2093.70849609
122128.63281250,-680702.75000000,2092.85522461
122128.62500000,-680702.75000000,2092.38842773
122128.83593750,-680701.37500000,2092.82299805
122128.84375000,-680701.37500000,2093.96337891
122128.82812500,-680701.37500000,2091.95556641
122128.82812500,-680701.37500000,2092.77734375
122129.03125000,-680700.00000000,2092.49804688
122129.03125000,-680700.00000000,2092.55981445
122129.02343750,-680700.00000000,2091.28808594
122129.03125000,-680700.00000000,2092.52392578
122129.03125000,-680700.00000000,2092.83569336
122129.13281250,-680699.37500000,2092.12573242
122129.13281250,-680699.37500000,2092.56103516
122128.98437500,-680699.37500000,2071.24560547
122129.23437500,-680698.68750000,2092.28979492
122129.24218750,-680698.68750000,2093.02709961
122129.33593750,-680698.00000000,2092.81958008
