128885.69531250,-679830.62500000,2533.91479492
128885.71093750,-679830.62500000,2532.51000977
128885.75781250,-679829.93750000,2540.01708984
128885.80468750,-679829.93750000,2533.13256836
128885.89843750,-679829.25000000,2533.56787109
128885.91406250,-679828.56250000,2546.07031250
128885.92968750,-679828.56250000,2542.85058594
128886.04687500,-679827.87500000,2540.45996094
128886.12500000,-679827.93750000,2529.67504883
128886.10156250,-679827.93750000,2533.18676758
128886.28906250,-679825.81250000,2548.50122070
128886.45312500,-679825.18750000,2538.80957031
128886.51562500,-679824.50000000,2544.49243164
128886.65625000,-679823.81250000,2538.16357422
128886.67187500,-679823.81250000,2536.90771484
128886.95312500,-679821.81250000,2538.64160156
128886.92187500,-679821.81250000,2543.62377930
128887.03906250,-679821.12500000,2541.24609375
128887.03125000,-679821.12500000,2542.00439453
128887.13281250,-679820.43750000,2541.81298828
128887.10937500,-679820.43750000,2544.54150391
128887.14062500,-679820.43750000,2540.43115234
128887.15625000,-679820.43750000,2538.26171875
128887.19531250,-679819.75000000,2546.47314453
128887.34375000,-679819.06250000,2539.27905273
128887.33593750,-679819.06250000,2540.38061523
128887.32812500,-679819.06250000,2542.09497070
128887.50000000,-679818.43750000,2531.22436523
128887.53906250,-679817.75000000,2540.08374023
128887.64062500,-679817.06250000,2539.82739258
128887.74218750,-679816.37500000,2539.30712891
128887.82812500,-679815.68750000,2541.92163086
128887.87500000,-679815.68750000,2535.35913086
128887.92968750,-679815.00000000,2541.12036133
128887.95312500,-679815.00000000,2538.46728516
128887.86718750,-679815.00000000,2550.11254883
128888.03906250,-679814.31250000,2539.69262695
128888.02343750,-679814.31250000,2542.55249023
128888.00781250,-679814.31250000,2544.83129883
128888.05468750,-679814.37500000,2537.86669922
128888.12500000,-679813.68750000,2541.85546875
128888.21875000,-679813.00000000,2542.47705078
128888.34375000,-679812.31250000,2539.08300781
128888.33593750,-679812.31250000,2540.47143555
128888.25781250,-679812.25000000,2550.97387695
128888.42968750,-679811.62500000,2540.73364258
128888.52343750,-679810.93750000,2542.29272461
128888.53125000,-679810.93750000,2541.10034180
128888.53125000,-679810.93750000,2540.46069336
128888.51562500,-679810.93750000,2542.88696289
128888.50781250,-679810.93750000,2544.14672852
128888.54687500,-679810.25000000,2552.61987305
128888.73437500,-679809.62500000,2540.58203125
128888.65625000,-679809.56250000,2550.98291016
128888.93750000,-679808.25000000,2539.92919922
128888.89062500,-679808.25000000,2546.37963867
128888.84375000,-679808.18750000,2553.30273438
128888.99218750,-679807.56250000,2546.30786133
128889.00781250,-679807.56250000,2543.41894531
128889.00000000,-679807.56250000,2544.65356445
128889.10937500,-679806.87500000,2543.50805664
128889.06250000,-679806.87500000,2550.65844727
128889.22656250,-679806.18750000,2541.19677734
128889.18750000,-679806.18750000,2546.03466797
128889.28125000,-679805.50000000,2547.66430664
128889.34375000,-679804.81250000,2552.53613281
128889.35937500,-679804.81250000,2550.09814453
128889.39843750,-679804.12500000,2558.78002930
128889.52343750,-679803.43750000,2556.01293945
128889.50000000,-679803.43750000,2558.94384766
128889.70312500,-679802.81250000,2543.99707031
128889.67968750,-679802.81250000,2547.81884766
128889.80468750,-679802.12500000,2543.84399414
